Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60467E+12,06/11/2020 14:28,1.60467E+12,0,06/11/2020 14:28,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x941,,BCIS,5,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-1,agree slightly
3,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-1-quantised,2
4,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-2,agree slightly
5,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-2-quantised,2
6,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-3,agree slightly
7,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-3-quantised,2
8,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-4,agree a lot
9,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-4-quantised,3
10,1.60467E+12,06/11/2020 14:29,1.60467E+12,0,06/11/2020 14:29,12022,42,questionnaire-betd,,7631156,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,BCIS,5,Meta-first,No,BCIS-5,agree slightly
