Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60398E+12,29/10/2020 15:11,1.60398E+12,1,29/10/2020 16:11,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,BCIS,5,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-1,agree slightly
3,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-1-quantised,2
4,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-2,do not agree at all
5,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-2-quantised,1
6,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-3,agree a lot
7,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-3-quantised,3
8,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-4,agree a lot
9,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-4-quantised,3
10,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-5,do not agree at all
11,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-5-quantised,1
12,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-6,agree slightly
13,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-6-quantised,2
14,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-7,agree a lot
15,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-7-quantised,3
16,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-8,agree a lot
17,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-8-quantised,3
18,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-9,agree a lot
19,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-9-quantised,3
20,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-10,agree slightly
21,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-10-quantised,2
22,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,AQ-11,agree a lot
23,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,AQ-11-quantised,3
24,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-12,agree a lot
25,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-12-quantised,3
26,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-13,agree slightly
27,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-13-quantised,2
28,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-14,agree a lot
29,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-14-quantised,3
30,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,catch_4,agree completely
31,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,catch_4-quantised,4
32,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-15,do not agree at all
33,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,BCIS-15-quantised,1
34,1.60398E+12,29/10/2020 15:13,1.60398E+12,1,29/10/2020 16:13,12022,41,questionnaire-betd,,7509591,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1903x969,,BCIS,5,Menta-first,No,END QUESTIONNAIRE,87861
1,1.60398E+12,29/10/2020 15:11,1.60398E+12,0,29/10/2020 15:11,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,BCIS,5,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-1,agree completely
3,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-1-quantised,4
4,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-2,do not agree at all
5,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-2-quantised,1
6,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-3,agree a lot
7,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-3-quantised,3
8,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-4,agree completely
9,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-4-quantised,4
10,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-5,agree a lot
11,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-5-quantised,3
12,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-6,agree a lot
13,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-6-quantised,3
14,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-betd,,7509615,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,BCIS,5,Menta-first,No,BCIS-7,agree slightly
