Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60381E+12,27/10/2020 15:07,1.60381E+12,0,27/10/2020 15:07,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-1,agree slightly
3,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-1-quantised,2
4,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-2,agree slightly
5,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-2-quantised,2
6,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-3,do not agree at all
7,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-3-quantised,1
8,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-4,agree slightly
9,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-4-quantised,2
10,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-5,agree slightly
11,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-5-quantised,2
12,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-6,do not agree at all
13,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-6-quantised,1
14,1.60381E+12,27/10/2020 15:08,1.60381E+12,0,27/10/2020 15:08,12022,40,questionnaire-betd,,7467508,BLIND,2181936,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.111,1440x900,1440x821,,BCIS,5,Menta-first,No,BCIS-7,do not agree at all
