Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60328E+12,21/10/2020 12:00,1.60328E+12,1,21/10/2020 13:00,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-1,definitely disagree
3,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-1-quantised,4
4,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-7,slightly disagree
5,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-7-quantised,3
6,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-5,slightly agree
7,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-5-quantised,2
8,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-2,slightly agree
9,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-2-quantised,2
10,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-6,definitely agree
11,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-6-quantised,1
12,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-9,slightly agree
13,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-9-quantised,2
14,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-4,slightly disagree
15,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-4-quantised,3
16,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,catch_3,yes
17,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,catch_3-quantised,1
18,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-8,slightly agree
19,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-8-quantised,2
20,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-10,slightly agree
21,1.60328E+12,21/10/2020 12:02,1.60328E+12,1,21/10/2020 13:02,12022,38,questionnaire-ch2f,,7356019,BLIND,2146838,,complete,ljkbkm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,AQ-10,8,Menta-first,No,AQ-10-quantised,2
